Iteration	Posterior	Likelihood	Prior	rate_log_sd	root_freqs[1]	root_freqs[2]	tree_length
2094	-1274.381	-1492.434	218.0535	1.214608	0.61369	0.38631	1.634054
2100	-1272.922	-1491.244	218.322	1.32408	0.651289	0.348711	1.349299
2106	-1274.609	-1492.014	217.405	0.9915234	0.651289	0.348711	2.22393
2112	-1265.739	-1483.022	217.2831	1.113415	0.584116	0.415884	2.22393
2118	-1273.954	-1490.817	216.8625	1.099971	0.570265	0.429735	2.499349
2124	-1274.932	-1491.981	217.0494	0.9522379	0.569144	0.430856	2.474839
2130	-1273.128	-1489.624	216.4967	1.056372	0.588132	0.411868	2.752258
2136	-1291.577	-1508.538	216.9611	0.9431396	0.652994	0.347006	2.53567
2142	-1275.911	-1493.018	217.1065	1.135927	0.63646	0.36354	2.322698
2148	-1268.136	-1485.265	217.1288	1.113661	0.620755	0.379245	2.322698
2154	-1261.257	-1477.826	216.569	1.05285	0.589927	0.410073	2.710166
2160	-1284.327	-1500.711	216.3845	0.938919	0.564262	0.435738	2.891817
2166	-1287.567	-1504.242	216.6749	1.049427	0.682359	0.317641	2.647115
2172	-1287.536	-1504.762	217.2256	1.071009	0.659762	0.340238	2.288111
2178	-1284.741	-1500.698	215.9568	1.01321	0.648705	0.351295	3.103889
2184	-1270.648	-1487.14	216.4926	0.9507149	0.659989	0.340011	2.819135
2190	-1279.434	-1495.949	216.5153	0.8273981	0.64413	0.35587	2.880108
2196	-1280.953	-1497.19	216.2371	0.8941629	0.574952	0.425048	3.007476
2202	-1274.847	-1490.966	216.1193	0.8377248	0.602265	0.397735	3.111606
2208	-1279.195	-1494.94	215.7447	0.903709	0.602265	0.397735	3.294485
2214	-1270.986	-1487.843	216.8578	0.9801298	0.587953	0.412047	2.576869
2220	-1274.28	-1490.751	216.4716	0.8939564	0.608937	0.391063	2.866273
2226	-1266.951	-1484.264	217.3131	1.041259	0.65924	0.34076	2.251064
2232	-1270.909	-1487.373	216.4645	1.116805	0.566579	0.433421	2.734991
2238	-1266.142	-1483.786	217.6447	1.140231	0.518087	0.481913	1.968832
2244	-1276.451	-1494.096	217.645	1.163382	0.613807	0.386193	1.953101
2250	-1271.618	-1488.272	216.6541	1.128578	0.666551	0.333449	2.611136
2256	-1274.3	-1491.775	217.4751	1.092321	0.72275	0.27725	2.112875
2262	-1271.412	-1488.734	217.3229	1.101739	0.599833	0.400167	2.205806
2268	-1270.181	-1487.497	217.3166	1.108044	0.641441	0.358559	2.205806
2274	-1267.014	-1483.985	216.9712	1.007591	0.708987	0.291013	2.489145
2280	-1268.53	-1485.326	216.7956	0.9655672	0.631066	0.368934	2.62441
2286	-1278.479	-1494.55	216.0711	0.9144232	0.597294	0.402706	3.094649
2292	-1273.949	-1491.162	217.213	1.019842	0.690474	0.309526	2.328815
2298	-1270.256	-1488.003	217.7469	1.139916	0.718574	0.281426	1.900087
2304	-1291.625	-1509.835	218.2096	1.57053	0.676123	0.323877	1.240091
2310	-1286.914	-1504.245	217.3314	1.286527	0.633836	0.366164	2.079739
2316	-1278.192	-1495.674	217.4823	1.312048	0.633836	0.366164	1.962485
2322	-1272.155	-1489.41	217.2549	1.172967	0.64829	0.35171	2.203688
2328	-1281.997	-1499.118	217.1215	1.209453	0.591716	0.408284	2.266143
2334	-1272.299	-1490.104	217.805	1.210735	0.61936	0.38064	1.811858
2340	-1278.303	-1496.15	217.8466	1.169184	0.633029	0.366971	1.811858
2346	-1270.51	-1487.618	217.1086	1.031007	0.674316	0.325684	2.387994
2352	-1264.68	-1481.732	217.0518	1.179051	0.684963	0.315037	2.330093
2358	-1275.712	-1493.413	217.7009	1.3039	0.684963	0.315037	1.819423
2364	-1261.509	-1478.769	217.2599	1.080653	0.621032	0.378968	2.259951
2370	-1270.657	-1487.933	217.2766	0.9503364	0.62697	0.37303	2.332593
2376	-1276.461	-1493.59	217.1287	1.082343	0.62451	0.37549	2.342681
2382	-1266.124	-1483.006	216.8812	1.072074	0.649401	0.350599	2.505076
2388	-1269.632	-1486.508	216.8768	0.9286443	0.590915	0.409085	2.597044
2394	-1287.153	-1503.807	216.654	0.930156	0.590915	0.409085	2.733195
2400	-1278.642	-1495.015	216.3735	0.8773722	0.657173	0.342827	2.935572
2406	-1291.908	-1508.194	216.2861	0.9648094	0.554584	0.445416	2.935572
2412	-1283.478	-1499.93	216.452	0.9858151	0.63337	0.36663	2.822447
2418	-1280.154	-1497.489	217.3349	1.050542	0.637321	0.362679	2.231084
2424	-1282.095	-1499.008	216.9137	1.064114	0.664799	0.335201	2.489759
2430	-1278.51	-1495.685	217.1741	1.097785	0.552703	0.447297	2.303898
2436	-1280.258	-1498.117	217.8585	1.501605	0.594166	0.405834	1.56713
2442	-1278.417	-1496.325	217.908	1.452124	0.576198	0.423802	1.56713
2448	-1275.398	-1493.728	218.3294	1.476582	0.616395	0.383605	1.218273
2454	-1274.422	-1492.689	218.2661	1.529021	0.52767	0.47233	1.227501
2460	-1282.054	-1500.348	218.2942	1.543376	0.530453	0.469547	1.191285
2466	-1280.477	-1498.81	218.3332	1.570015	0.530453	0.469547	1.133683
2472	-1268.493	-1486.925	218.4317	1.675431	0.591376	0.408624	0.9358357
2478	-1281.71	-1499.952	218.2421	1.311326	0.605473	0.394527	1.421795
2484	-1264.567	-1482.51	217.9427	1.342404	0.677269	0.322731	1.621782
2490	-1271.215	-1489.452	218.2368	1.348061	0.669886	0.330114	1.397471
2496	-1277.481	-1495.594	218.1129	1.471982	0.509834	0.490166	1.397471
2502	-1271.888	-1490.401	218.5125	1.823947	0.505764	0.494236	0.5933289
2508	-1264.611	-1483.056	218.4451	1.785069	0.64631	0.35369	0.7889223
2514	-1266.192	-1484.643	218.4501	1.760672	0.67485	0.32515	0.8146954
2520	-1255.409	-1473.85	218.441	1.824607	0.546918	0.453082	0.7375235
2526	-1268.061	-1486.483	218.4226	1.886666	0.596245	0.403755	0.6607022
2532	-1276.915	-1495.343	218.4279	1.895279	0.686742	0.313258	0.6298025
2538	-1297.192	-1515.57	218.3779	1.879892	0.521672	0.478328	0.7494323
2544	-1275.219	-1493.524	218.3057	1.974883	0.597558	0.402442	0.7135231
2550	-1263.911	-1482.417	218.5059	1.812072	0.628891	0.371109	0.642069
2556	-1271.911	-1490.211	218.2998	2.041496	0.586699	0.413301	0.4303457
2562	-1261.148	-1479.322	218.1749	2.174102	0.678742	0.321258	0.4625745
2568	-1265.241	-1483.546	218.3043	2.046877	0.574641	0.425359	0.4798777
2574	-1264.469	-1482.694	218.2247	2.127272	0.574641	0.425359	0.4959775
2580	-1275.023	-1493.309	218.2859	2.065522	0.626498	0.373502	0.4840751
2586	-1276.565	-1494.861	218.295	2.054812	0.559781	0.440219	0.4681002
2592	-1275.484	-1493.818	218.3343	2.012543	0.552287	0.447713	0.552223
2598	-1268.986	-1487.409	218.4228	1.924274	0.666274	0.333726	0.5513366
2604	-1279.135	-1497.373	218.2389	2.111876	0.668987	0.331013	0.5247022
2610	-1290.224	-1508.355	218.1302	2.155112	0.669739	0.330261	0.3389601
2616	-1285.531	-1503.686	218.155	2.155112	0.599736	0.400264	0.3688861
2622	-1269.227	-1487.354	218.1264	2.184585	0.605874	0.394126	0.3702269
2628	-1278.586	-1496.703	218.1177	2.215599	0.572311	0.427689	0.4095363
2634	-1272.634	-1490.949	218.3151	2.035192	0.614588	0.385412	0.4711968
2640	-1270.145	-1488.539	218.3939	1.915751	0.56877	0.43123	0.659961
2646	-1279.134	-1497.622	218.4887	1.818903	0.711954	0.288046	0.6641442
2652	-1269.112	-1487.498	218.3867	1.663593	0.642451	0.357549	0.9947976
2658	-1282.409	-1500.9	218.4917	1.700395	0.68575	0.31425	0.8383275
2664	-1276.151	-1494.407	218.2561	1.795846	0.671565	0.328435	0.9931191
2670	-1289.138	-1507.366	218.2273	1.466997	0.508007	0.491993	1.310695
2676	-1279.756	-1498.024	218.2681	1.572405	0.709612	0.290388	1.18877
2682	-1282.426	-1500.795	218.369	1.811285	0.663622	0.336378	0.8528038
2688	-1274.933	-1493.564	218.6307	1.669574	0.760505	0.239495	0.6783912
2694	-1269.127	-1487.454	218.3267	2.025206	0.604722	0.395278	0.4926327
2700	-1277.461	-1495.726	218.2649	2.081039	0.615257	0.384743	0.4470812
2706	-1273.301	-1491.566	218.2649	2.081039	0.561604	0.438396	0.4470812
2712	-1273.853	-1492.045	218.1915	2.154418	0.573032	0.426968	0.4470812
2718	-1276.139	-1494.251	218.1123	2.163622	0.622874	0.377126	0.3295076
2724	-1280.149	-1497.755	217.6056	2.557061	0.521834	0.478166	0.251941
2730	-1277.863	-1495.524	217.6609	2.501786	0.526023	0.473977	0.251941
2736	-1274.729	-1492.443	217.7147	2.447955	0.505066	0.494934	0.251941
2742	-1260.807	-1478.605	217.7985	2.39747	0.584368	0.415632	0.2701168
2748	-1267.453	-1485.217	217.7632	2.39747	0.623074	0.376926	0.2509141
2754	-1272.579	-1490.486	217.9064	2.318532	0.62616	0.37384	0.2884355
2760	-1267.895	-1485.722	217.8273	2.39247	0.654484	0.345516	0.2849126
2766	-1271.856	-1489.849	217.9925	2.304122	0.668421	0.331579	0.3514971
2772	-1278.541	-1496.839	218.298	2.053966	0.607881	0.392119	0.4991037
2778	-1267.067	-1485.135	218.068	2.233873	0.607881	0.392119	0.3579759
2784	-1273.838	-1491.903	218.065	2.233873	0.607881	0.392119	0.354218
2790	-1290.589	-1508.631	218.0423	2.233873	0.608241	0.391759	0.3297683
2796	-1280.404	-1498.286	217.8824	2.359329	0.624269	0.375731	0.3004669
2802	-1277.564	-1495.504	217.9401	2.297568	0.666218	0.333782	0.2974251
2808	-1285.381	-1503.53	218.1484	2.178318	0.508858	0.491142	0.3959233
2814	-1279.858	-1498.157	218.2987	2.04011	0.698827	0.301173	0.4233032
2820	-1284.69	-1502.998	218.3079	2.04011	0.596117	0.403883	0.4569361
2826	-1279.416	-1497.66	218.2444	2.103716	0.655027	0.344973	0.4575849
2832	-1284.395	-1500.944	216.5494	0.8294457	0.69062	0.30938	2.858249
2838	-1277.663	-1494.462	216.7998	0.9036281	0.681251	0.318749	2.660022
2844	-1274.313	-1491.158	216.8443	0.8590827	0.651867	0.348133	2.660022
2850	-1280.846	-1497.069	216.2224	0.7740552	0.667856	0.332144	3.08812
2856	-1273.099	-1488.731	215.6323	1.000743	0.666357	0.333643	3.303554
2862	-1276.35	-1492.414	216.064	1.042441	0.666357	0.333643	3.022354
2868	-1264.68	-1480.761	216.0812	0.827865	0.574062	0.425938	3.140154
2874	-1280.55	-1497.782	217.2314	0.9755397	0.58384	0.41616	2.345267
2880	-1278.203	-1495.997	217.7942	1.005766	0.667095	0.332905	1.958694
2886	-1287.3	-1504.409	217.1095	0.8788084	0.504181	0.495819	2.483153
2892	-1292.525	-1509.577	217.0523	0.9930264	0.584408	0.415592	2.44743
2898	-1287.614	-1504.322	216.7077	0.9395651	0.641728	0.358272	2.694531
2904	-1268.711	-1485.964	217.2531	0.9571994	0.588081	0.411919	2.343142
2910	-1284.933	-1502.694	217.7611	0.99536	0.588081	0.411919	1.987885
2916	-1278.56	-1495.99	217.4307	1.189178	0.648737	0.351263	2.0784
2922	-1269.569	-1487.337	217.7688	1.284281	0.648737	0.351263	1.786012
2928	-1277.89	-1494.453	216.5636	1.133148	0.656956	0.343044	2.664127
2934	-1269.115	-1486.411	217.2955	1.183935	0.638783	0.361217	2.170278
2940	-1278.076	-1495.269	217.1932	0.9509686	0.569908	0.430092	2.385081
2946	-1276.496	-1493.015	216.5189	0.9010648	0.66046	0.33954	2.833328
2952	-1267.254	-1484.346	217.092	1.136841	0.627292	0.372708	2.331389
2958	-1288.485	-1506.282	217.7972	1.293466	0.627292	0.372708	1.759849
2964	-1278.753	-1496.472	217.7187	1.371942	0.627292	0.372708	1.759849
2970	-1281.461	-1499.129	217.6685	1.22721	0.627292	0.372708	1.89404
2976	-1283.279	-1501.16	217.8811	1.301345	0.627292	0.372708	1.695265
2982	-1277.682	-1495.403	217.7216	1.191344	0.615121	0.384879	1.882359
2988	-1267.891	-1485.865	217.9739	1.096941	0.624073	0.375927	1.773684
2994	-1267.749	-1485.38	217.6306	1.226703	0.605598	0.394402	1.920085
3000	-1271.672	-1489.03	217.3581	0.9492198	0.617676	0.382324	2.281258
3006	-1290.825	-1508.222	217.3974	1.185739	0.696874	0.303126	2.102552
3012	-1272.809	-1490.41	217.601	1.184196	0.67186	0.32814	1.968602
3018	-1270.402	-1487.813	217.4108	1.184196	0.614042	0.385958	2.09476
3024	-1277.385	-1493.957	216.5712	1.068975	0.612501	0.387499	2.698917
3030	-1278.728	-1494.863	216.1354	0.9937654	0.629621	0.370379	3.00873
3036	-1291.829	-1506.782	214.9525	0.8872093	0.653703	0.346297	3.765662
3042	-1280.164	-1497.679	217.5151	1.301121	0.637755	0.362245	1.947809
3048	-1284.304	-1500.201	215.8974	1.058477	0.657793	0.342207	3.11228
3054	-1272.661	-1488.963	216.3023	0.9613061	0.613396	0.386604	2.927879
3060	-1268.435	-1485.019	216.5843	0.8557085	0.604795	0.395205	2.821148
3066	-1261.163	-1479.157	217.9941	1.150978	0.604795	0.395205	1.721639
3072	-1270.791	-1488.522	217.7307	1.206981	0.509813	0.490187	1.865476
3078	-1278.49	-1496.174	217.684	1.253664	0.58219	0.41781	1.865476
3084	-1282.063	-1499.768	217.7053	1.233254	0.615824	0.384176	1.86486
3090	-1281.931	-1499.871	217.9402	1.235375	0.516302	0.483698	1.700095
3096	-1266.95	-1484.914	217.9635	1.247418	0.549259	0.450741	1.674997
3102	-1266.134	-1483.228	217.094	1.133635	0.602309	0.397691	2.332161
3108	-1267.874	-1485.019	217.145	1.131869	0.56766	0.43234	2.300747
3114	-1273.435	-1490.702	217.2671	1.172971	0.636139	0.363861	2.195788
3120	-1279.732	-1497.108	217.3763	1.06381	0.584805	0.415195	2.195788
3126	-1275.679	-1492.785	217.1055	1.173874	0.661528	0.338472	2.299169
3132	-1280.427	-1498.304	217.8766	1.251052	0.661528	0.338472	1.733903
3138	-1285.023	-1502.785	217.7624	1.3653	0.567552	0.432448	1.733903
3144	-1278.277	-1494.584	216.3077	0.9774588	0.671163	0.328837	2.914919
3150	-1285.016	-1500.321	215.3045	0.9610796	0.671163	0.328837	3.518828
3156	-1279.386	-1496.34	216.9547	0.9309168	0.688237	0.311763	2.547279
3162	-1285.266	-1503.38	218.114	1.270112	0.510507	0.489493	1.549468
3168	-1277.977	-1496.141	218.1643	1.24103	0.66421	0.33579	1.533755
3174	-1273.228	-1490.94	217.7118	1.105313	0.737107	0.262893	1.94718
3180	-1262.744	-1480.296	217.5516	1.184338	0.567333	0.432667	2.001521
3186	-1273.888	-1492.08	218.1923	1.313423	0.567333	0.432667	1.458332
3192	-1284.463	-1502.229	217.766	1.364825	0.612133	0.387867	1.731732
3198	-1278.373	-1495.874	217.5017	1.281469	0.519422	0.480578	1.969998
3204	-1271.991	-1489.406	217.4152	1.367937	0.519422	0.480578	1.969998
3210	-1274.572	-1492.172	217.6002	1.184915	0.665026	0.334974	1.968688
3216	-1281.523	-1499.186	217.6633	1.200515	0.711182	0.288818	1.915668
3222	-1282.429	-1499.909	217.48	1.219429	0.670466	0.329534	2.02586
3228	-1270.135	-1487.687	217.5519	1.147507	0.620997	0.379003	2.02586
3234	-1275.832	-1493.173	217.3415	1.316081	0.620997	0.379003	2.053556
3240	-1283.806	-1501.942	218.1361	1.365844	0.620997	0.379003	1.461217
3246	-1279.985	-1498.091	218.1051	1.48306	0.592879	0.407121	1.394878
3252	-1288.522	-1506.346	217.8249	1.49235	0.563363	0.436637	1.59845
3258	-1272.697	-1490.978	218.2814	1.432716	0.553535	0.446465	1.294642
3264	-1285.604	-1503.398	217.7946	1.404181	0.620453	0.379547	1.683687
3270	-1278.125	-1495.667	217.5424	1.227664	0.620453	0.379547	1.978744
3276	-1277.043	-1494.647	217.6038	1.402354	0.600481	0.399519	1.818469
3282	-1273.36	-1491.583	218.2225	1.339325	0.65269	0.34731	1.415294
3288	-1277.318	-1495.382	218.0641	1.2638	0.65269	0.34731	1.590694
3294	-1281.992	-1500.35	218.358	1.406348	0.580375	0.419625	1.253259
3300	-1278.996	-1496.987	217.9909	1.411463	0.630765	0.369235	1.535973
3306	-1265.771	-1484.193	218.423	1.578872	0.622967	0.377033	1.042425
3312	-1279.249	-1497.774	218.5243	1.477565	0.636569	0.363431	1.042425
3318	-1297.98	-1516.264	218.2843	1.53007	0.573533	0.426467	1.211204
3324	-1277.872	-1496.17	218.2987	1.617928	0.623088	0.376912	1.121662
3330	-1286.126	-1504.564	218.4384	1.478176	0.596811	0.403189	1.121662
3336	-1284.98	-1503.418	218.4384	1.478176	0.538687	0.461313	1.121662
3342	-1287.686	-1505.267	217.5815	1.306967	0.644198	0.355802	1.898961
3348	-1275.416	-1493.18	217.7643	1.217982	0.634847	0.365153	1.834929
3354	-1265.395	-1482.867	217.4717	1.226285	0.656334	0.343666	2.026809
3360	-1273.343	-1491.277	217.9345	1.262367	0.595965	0.404035	1.685038
3366	-1270.266	-1487.932	217.6663	1.369992	0.590774	0.409226	1.797678
3372	-1267.465	-1484.54	217.0754	1.239737	0.623125	0.376875	2.276282
3378	-1265.906	-1483.099	217.1935	1.176753	0.68087	0.31913	2.240848
3384	-1270.626	-1487.786	217.16	1.268296	0.684081	0.315919	2.203401
3390	-1274.838	-1492.234	217.396	1.188403	0.684876	0.315124	2.101713
3396	-1267.097	-1484.95	217.8529	1.479407	0.564868	0.435132	1.587448
3402	-1274.502	-1492.433	217.9305	1.391253	0.611778	0.388222	1.595213
3408	-1265.038	-1482.914	217.8762	1.329307	0.611778	0.388222	1.678877
3414	-1274.436	-1491.374	216.9379	1.121131	0.614941	0.385059	2.43882
3420	-1271.088	-1488.724	217.6363	1.202572	0.608927	0.391073	1.932533
3426	-1264.979	-1482.552	217.5731	1.166451	0.608927	0.391073	1.999176
3432	-1267.814	-1485.411	217.5974	1.142058	0.598013	0.401987	1.999176
3438	-1282.158	-1499.444	217.2862	1.453287	0.598013	0.401987	1.999176
3444	-1269.941	-1488.367	218.4255	1.618268	0.617126	0.382874	1.001316
3450	-1286.473	-1504.942	218.4695	1.641616	0.674369	0.325631	0.9314981
3456	-1269.57	-1488.053	218.4827	1.790453	0.624161	0.375839	0.725699
3462	-1292.196	-1510.714	218.5183	1.790835	0.567304	0.432696	0.6608922
3468	-1283.546	-1501.946	218.4	1.917244	0.661389	0.338611	0.6434935
3474	-1267.954	-1486.407	218.4531	1.810208	0.672614	0.327386	0.7410214
3480	-1272.811	-1491.268	218.457	1.806388	0.65315	0.34685	0.7410214
3486	-1279.642	-1498.166	218.5236	1.772157	0.661736	0.338264	0.6869151
3492	-1271.769	-1490.127	218.3577	1.867541	0.580344	0.419656	0.7955958
3498	-1266.371	-1484.758	218.3862	1.509606	0.6971	0.3029	1.140344
3504	-1263.102	-1481.084	217.9826	1.339302	0.541366	0.458634	1.595098
3510	-1263.156	-1481.138	217.9826	1.339302	0.588785	0.411215	1.595098
3516	-1272.961	-1490.727	217.7667	1.40823	0.695383	0.304617	1.700583
3522	-1273.356	-1491.412	218.0555	1.299442	0.636868	0.363132	1.570917
3528	-1286.143	-1503.826	217.6826	1.046554	0.652842	0.347158	2.006054
3534	-1278.357	-1496.251	217.8939	1.292565	0.658463	0.341537	1.692382
3540	-1266.847	-1485.309	218.4619	1.360063	0.678972	0.321028	1.204667
3546	-1269.501	-1487.646	218.1457	1.360063	0.628662	0.371338	1.458296
3552	-1261.833	-1479.895	218.0616	1.444151	0.628662	0.371338	1.458296
3558	-1264.062	-1482.08	218.0175	1.402159	0.697428	0.302572	1.523113
3564	-1266.281	-1484.267	217.9868	1.393896	0.622334	0.377666	1.551972
3570	-1282.127	-1500.098	217.9712	1.442736	0.697819	0.302181	1.527401
3576	-1285.386	-1503.625	218.2396	1.519689	0.669275	0.330725	1.257464
3582	-1275.934	-1493.478	217.5443	1.401238	0.659161	0.340839	1.860125
3588	-1274.308	-1491.774	217.4666	1.229194	0.671725	0.328275	2.02825
3594	-1269.529	-1487.387	217.8582	1.328167	0.641732	0.358268	1.692476
3600	-1273.958	-1491.645	217.6868	1.343399	0.641732	0.358268	1.801889
3606	-1280.854	-1498.638	217.7839	1.243583	0.630893	0.369107	1.803764
3612	-1272.1	-1489.461	217.3611	1.211312	0.591359	0.408641	2.109584
3618	-1270.571	-1488.583	218.0127	1.397539	0.642928	0.357072	1.530082
3624	-1282.424	-1500.014	217.5905	1.266095	0.71115	0.28885	1.920556
3630	-1282.363	-1499.729	217.3668	1.378923	0.73093	0.26907	1.995012
3636	-1269.306	-1487.607	218.3006	1.538736	0.58565	0.41435	1.18977
3642	-1296.668	-1514.741	218.0725	1.560578	0.503024	0.496976	1.359664
3648	-1291.97	-1510.286	218.316	1.540956	0.64266	0.35734	1.174494
3654	-1275.281	-1493.482	218.2005	2.147007	0.597918	0.402082	0.4541595
3660	-1273.468	-1491.629	218.161	2.156597	0.597918	0.402082	0.3800915
3666	-1282.084	-1500.224	218.1399	2.17773	0.613574	0.386426	0.3800915
3672	-1273.747	-1491.427	217.6803	2.447	0.567405	0.432595	0.2351695
3678	-1272.789	-1490.719	217.9297	2.326703	0.686071	0.313929	0.3120513
3684	-1277.258	-1495.167	217.9084	2.326703	0.626878	0.373122	0.2955762
3690	-1271.713	-1489.636	217.9238	2.31339	0.62899	0.37101	0.297052
3696	-1275.186	-1493.177	217.9915	2.260063	0.578475	0.421525	0.3080812
3702	-1295.896	-1513.806	217.9098	2.370932	0.631541	0.368459	0.3341816
3708	-1284.979	-1502.889	217.9098	2.370932	0.621352	0.378648	0.3341816
3714	-1275.593	-1493.448	217.8551	2.370932	0.665113	0.334887	0.2891545
3720	-1278.872	-1496.739	217.8673	2.35867	0.562007	0.437993	0.2891545
3726	-1275.336	-1493.165	217.8296	2.389556	0.60251	0.39749	0.2845168
3732	-1272.493	-1490.294	217.8009	2.418246	0.691503	0.308497	0.2845168
3738	-1280.772	-1498.382	217.6101	2.549384	0.616845	0.383155	0.2503147
3744	-1276.419	-1493.897	217.4781	2.520355	0.64993	0.35007	0.1882071
3750	-1264.565	-1481.658	217.0926	2.774263	0.601944	0.398056	0.1541292
3756	-1275.626	-1492.932	217.3056	2.64745	0.579211	0.420789	0.1752499
3762	-1285.346	-1502.747	217.4002	2.64745	0.602531	0.397469	0.2040461
3768	-1269.132	-1486.65	217.5184	2.57981	0.559811	0.440189	0.2228847
3774	-1274.151	-1491.658	217.5064	2.57981	0.641602	0.358398	0.2181179
3780	-1296.463	-1514.027	217.5642	2.502893	0.589911	0.410089	0.2109461
3786	-1283.455	-1501.091	217.6362	2.49441	0.533029	0.466971	0.236646
3792	-1277.748	-1495.408	217.6608	2.469886	0.637041	0.362959	0.236646
3798	-1269.041	-1486.914	217.8728	2.368904	0.623904	0.376096	0.3004364
3804	-1274.034	-1491.82	217.7853	2.412702	0.548808	0.451192	0.2712814
3810	-1274.448	-1492.208	217.7602	2.442023	0.548808	0.451192	0.2738545
3816	-1273.507	-1491.427	217.9201	2.29866	0.51058	0.48942	0.2842924
3822	-1283.123	-1501.564	218.4411	1.635502	0.568197	0.431803	0.9680065
3828	-1277.014	-1495.17	218.1562	1.398982	0.601021	0.398979	1.420431
3834	-1273.273	-1491.137	217.8643	2.329892	0.610455	0.389545	0.2690512
3840	-1282.671	-1500.502	217.8306	2.363571	0.611707	0.388293	0.2690512
3846	-1272.177	-1489.851	217.6745	2.481034	0.611707	0.388293	0.2483879
3852	-1277.081	-1494.737	217.6568	2.562971	0.62346	0.37654	0.2849555
3858	-1275.959	-1493.475	217.5153	2.604686	0.62346	0.37654	0.2319522
3864	-1275.774	-1493.482	217.7076	2.502869	0.610422	0.389578	0.2789342
3870	-1293.228	-1510.928	217.7005	2.501336	0.466108	0.533892	0.27363
3876	-1277.89	-1495.868	217.9783	2.287404	0.511516	0.488484	0.3199772
3882	-1271.775	-1489.695	217.92	2.287404	0.643468	0.356532	0.2769891
